0   -0.154349
1e-06   -0.154349
0.893555   -0.154349
2.02688   -0.154349
3.16229   -0.154349
4.24367   -0.154349
5.38474   -0.154349
6.51525   -0.154349
7.62552   -0.154349
8.72376   -0.154349
9.82005   -0.154349
10.8803   -0.154349
11.9586   -0.154349
13.0323   -0.154349
14.0875   -0.154349
